Item,MSE d,MSE a,MSE delta,Pi,P,AUC true,AUC est,J_total
26,0.010317946897468273,0.009190047038747925,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
27,0.008774636834282106,0.0106427435787506,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
28,0.010460064013080425,0.009905430774030045,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
29,0.009998229455600563,0.00962515871331116,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
30,0.010550708210650845,0.007339186654660112,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
31,0.00970995749951679,0.009845229626740422,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
32,0.010483168342449651,0.008802681676186787,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
33,0.012798041382696983,0.01040740687024466,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
34,0.007114859098387351,0.006766459270498324,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
35,0.008556452155424577,0.013197830101559784,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
36,0.008051768491036023,0.004647251717984915,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
37,0.007748622776414756,0.007136128355198889,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
38,0.009781335538408476,0.010493492333362836,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
39,0.00658529069996696,0.010699971065972858,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
40,0.010791987691676998,0.008764177744096564,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
41,0.011722496646914571,0.010447796490535493,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
42,0.00952309965336296,0.008966637836095111,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
43,0.006536821277755706,0.008131751552233907,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
44,0.014519491337367001,0.00975565743482695,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
45,0.007132127728056616,0.007407704353429598,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
46,0.006793364104290849,0.011299879570865375,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
47,0.010735655872028946,0.008574150069726305,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
48,0.012172983203165164,0.008147810216248956,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
49,0.007546629786865976,0.009402823013232258,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
50,0.008440242147030222,0.012207788327626487,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
51,0.009071364665417801,0.00734425280396099,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
52,0.009255428778196007,0.010672094585696625,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
53,0.012474100002127437,0.010146447333743562,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
54,0.0103499088888365,0.009715188441395654,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
55,0.009604235445574521,0.008511840351823534,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
56,0.010576649723834668,0.009129457738310934,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
57,0.007951810037580324,0.010347820051253254,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
58,0.010512387337004693,0.010733812118265738,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
59,0.007484478721451803,0.01057849135626277,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
60,0.01022807850449775,0.01254342954914773,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
61,0.010982410289556661,0.00906324631805518,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
62,0.008894522547957391,0.0124607788072369,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
63,0.009344342436559136,0.010903036908463379,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
64,0.011399545825427902,0.0072325517014348376,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
65,0.01034818517304229,0.008084612132365354,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
66,0.007198418064829963,0.010751589610884259,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
67,0.006185151354291185,0.009990801876685981,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
68,0.012494836087217685,0.01180134541090364,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
69,0.012163204817158794,0.008827636811158675,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
70,0.010534479238343547,0.00774127908757087,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
71,0.010853477264646628,0.009593382128551447,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
72,0.009045320425898578,0.007134104958090919,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
73,0.011437932334414251,0.008852893642929145,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
74,0.009389780299006095,0.01066291733991895,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
75,0.011825743463150178,0.011442368394939909,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
76,0.012458613783903267,0.009452746077807765,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
77,0.011552672756208821,0.007480805413431624,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
78,0.007713900986252822,0.009865398265508633,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
79,0.010871087347525931,0.00974435259362513,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
80,0.006781283770367319,0.008311959702103173,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
81,0.009622297333014578,0.013632636285597284,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
82,0.012025904206758595,0.012433342798086541,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
83,0.007943946805273631,0.008211105644125898,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
84,0.013345281327029706,0.010580108513251944,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
85,0.010897267413311255,0.011575178823594821,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
86,0.012334532607933501,0.01138398294663707,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
87,0.007903434920582802,0.010951755250852704,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
88,0.010833370208371003,0.012937448997672817,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
89,0.011276628371655873,0.009550198504522463,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
90,0.00859104983221266,0.010934760265516087,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
91,0.009046228851591055,0.012539200585966508,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
92,0.00947350018837291,0.01037859400983415,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
93,0.01067598774465589,0.011288156610173046,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
94,0.009089151982227704,0.010851636498101225,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
95,0.0060822149329731855,0.005242011911382859,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
96,0.010742060513381679,0.008481557469023597,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
97,0.009629946492509603,0.00911939538125863,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
98,0.01244332905227864,0.0054607233264534925,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
99,0.01015757481022568,0.0077885807833206035,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
100,0.008928832143581221,0.009124418715546671,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
101,0.011660387498336557,0.010241722162818757,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
102,0.010682985389869948,0.011038121934593286,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
103,0.010326813291980964,0.009312674653146297,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
104,0.009248438407763328,0.00815940858737743,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
105,0.007627396297038822,0.009565701422342792,0.0,0.4,45,0.9672641202191286,0.9653585565663164,150
106,0.012176864475966437,0.006485930481773638,0.009726327807679184,0.4,45,0.9672641202191286,0.9653585565663164,150
107,0.01197210289670609,0.008307200883613692,0.009153057440487562,0.4,45,0.9672641202191286,0.9653585565663164,150
108,0.01085728365219373,0.010134744835945482,0.009929571190281462,0.4,45,0.9672641202191286,0.9653585565663164,150
109,0.008128566222270006,0.010548043066884656,0.009440554088499985,0.4,45,0.9672641202191286,0.9653585565663164,150
110,0.008369867822218026,0.00966672784159615,0.012847206703776473,0.4,45,0.9672641202191286,0.9653585565663164,150
111,0.01079673754527727,0.013394960644611167,0.010068419328902125,0.4,45,0.9672641202191286,0.9653585565663164,150
112,0.01017713375136981,0.010584324678445785,0.008355138649139062,0.4,45,0.9672641202191286,0.9653585565663164,150
113,0.010485175220867051,0.007159182254947422,0.10990057125097664,0.4,45,0.9672641202191286,0.9653585565663164,150
114,0.010140400708144672,0.007704876763836441,0.00946920049518365,0.4,45,0.9672641202191286,0.9653585565663164,150
115,0.013176744736530131,0.007542849971711975,0.006650009164121656,0.4,45,0.9672641202191286,0.9653585565663164,150
116,0.008556695738000978,0.009325725698370696,0.006764145890851039,0.4,45,0.9672641202191286,0.9653585565663164,150
117,0.00958648567438918,0.012446938598317546,0.011410750287446085,0.4,45,0.9672641202191286,0.9653585565663164,150
118,0.011710629455935975,0.00889026338134082,0.012010205695547083,0.4,45,0.9672641202191286,0.9653585565663164,150
119,0.008997945634225502,0.010317179867150004,0.01057514377659514,0.4,45,0.9672641202191286,0.9653585565663164,150
120,0.007818983858843886,0.008992672264001663,0.009393407484721025,0.4,45,0.9672641202191286,0.9653585565663164,150
121,0.009708674226090348,0.011297284497118152,0.008692903821675448,0.4,45,0.9672641202191286,0.9653585565663164,150
122,0.008402003951879422,0.008381127822864244,0.007870624412450306,0.4,45,0.9672641202191286,0.9653585565663164,150
123,0.01213616947763195,0.008347403581081278,0.009646837002260773,0.4,45,0.9672641202191286,0.9653585565663164,150
124,0.012557487089500163,0.01144286268101554,0.00975041437706931,0.4,45,0.9672641202191286,0.9653585565663164,150
125,0.009767824521083613,0.007571628937518667,0.010183744783892829,0.4,45,0.9672641202191286,0.9653585565663164,150
126,0.008947020847756691,0.008962126104872887,0.011596412829963786,0.4,45,0.9672641202191286,0.9653585565663164,150
127,0.006748868776296268,0.009928871462068497,0.014709856443900701,0.4,45,0.9672641202191286,0.9653585565663164,150
128,0.004802674766959139,0.01261386046964967,0.007870619542844612,0.4,45,0.9672641202191286,0.9653585565663164,150
129,0.008439601970484156,0.0074190604917771415,0.07417097129742237,0.4,45,0.9672641202191286,0.9653585565663164,150
130,0.006510130594407661,0.011858053185095863,0.010377613276441811,0.4,45,0.9672641202191286,0.9653585565663164,150
131,0.00940512931745999,0.008833630622988307,0.009251786227701467,0.4,45,0.9672641202191286,0.9653585565663164,150
132,0.013954669083927253,0.010457339569555458,0.01138880031023633,0.4,45,0.9672641202191286,0.9653585565663164,150
133,0.009980160567834295,0.008275447191416496,0.009478144110220443,0.4,45,0.9672641202191286,0.9653585565663164,150
134,0.007226880570282047,0.007518929110123322,0.009001079131871025,0.4,45,0.9672641202191286,0.9653585565663164,150
135,0.011224058695423452,0.00986277278316816,0.10354663967989268,0.4,45,0.9672641202191286,0.9653585565663164,150
136,0.010227859472006148,0.014772122035245477,0.006988591903200131,0.4,45,0.9672641202191286,0.9653585565663164,150
137,0.01088343137023775,0.010590112357244807,0.022055087777343427,0.4,45,0.9672641202191286,0.9653585565663164,150
138,0.01208239901339574,0.009502047057670637,0.011330333622873385,0.4,45,0.9672641202191286,0.9653585565663164,150
139,0.009122775165123597,0.011545059823839679,0.016456517701551474,0.4,45,0.9672641202191286,0.9653585565663164,150
140,0.009455099193566264,0.010587051118638051,0.011010076773834357,0.4,45,0.9672641202191286,0.9653585565663164,150
141,0.009374971573280048,0.007486197420673691,0.01284581369872614,0.4,45,0.9672641202191286,0.9653585565663164,150
142,0.010742662045761273,0.008334891905600543,0.009452738014111627,0.4,45,0.9672641202191286,0.9653585565663164,150
143,0.008320157908871618,0.008800552850127683,0.011914329631534226,0.4,45,0.9672641202191286,0.9653585565663164,150
144,0.01168959440552957,0.009313092119754209,0.018880384387844097,0.4,45,0.9672641202191286,0.9653585565663164,150
145,0.010143919532045083,0.010507983666605027,0.008489886747446761,0.4,45,0.9672641202191286,0.9653585565663164,150
146,0.011486236703019643,0.010798586186115707,0.008650940089653216,0.4,45,0.9672641202191286,0.9653585565663164,150
147,0.007368693445687755,0.01271301271052283,0.008905512440378145,0.4,45,0.9672641202191286,0.9653585565663164,150
148,0.011300689062800342,0.011336475646806876,0.007457724449693967,0.4,45,0.9672641202191286,0.9653585565663164,150
149,0.007844084857940626,0.012031411024032395,0.011263593710354,0.4,45,0.9672641202191286,0.9653585565663164,150
150,0.011120697647857867,0.008657015100364705,0.009787831525504043,0.4,45,0.9672641202191286,0.9653585565663164,150
1,0.008774636812387436,0.010642743538988872,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
2,0.010460063624742886,0.00990543044393572,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
3,0.009998229498698618,0.009625158587076285,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
4,0.010550708202023702,0.00733918653175105,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
5,0.009709957256750506,0.00984522950908569,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
6,0.010483168558489924,0.008802681826020186,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
7,0.012798041049112691,0.010407406694249112,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
8,0.007114859062756983,0.006766459110090634,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
9,0.008556452079678903,0.01319783016258564,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
10,0.008051768412338697,0.004647251629837251,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
11,0.0077486228780939085,0.007136128259497551,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
12,0.009781335690785466,0.010493492619859095,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
13,0.006585290517414684,0.010699971206743047,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
14,0.010791987504215901,0.008764177245078589,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
15,0.011722496881050554,0.010447796740640438,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
16,0.009523099639884743,0.008966638164054803,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
17,0.006536821012575293,0.008131751623143306,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
18,0.01451949154628058,0.009755657438079485,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
19,0.0071321277142413365,0.007407704182589621,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
20,0.006793364069388603,0.011299879550312458,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
21,0.01073565635086057,0.008574150021613465,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
22,0.012172983388271379,0.008147809853333885,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
23,0.007546630132294919,0.009402823466376218,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
24,0.008440241966470507,0.012207788844749221,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
25,0.009071364607615666,0.00734425262298565,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
26,0.009255428675812229,0.01067209473252536,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
27,0.0124740999517908,0.010146446994828574,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
28,0.010349908873758166,0.009715188744519503,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
29,0.009604235147505618,0.008511840378896945,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
30,0.01057664962931125,0.009129457589432611,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
31,0.007951810178994993,0.010347820447936494,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
32,0.010512387230039224,0.010733812207291278,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
33,0.0074844795853778205,0.010578491242552857,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
34,0.010228078527692242,0.01254342934360853,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
35,0.010982409926103498,0.00906324647714219,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
36,0.008894522559028433,0.012460778947796187,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
37,0.00934434232845151,0.010903037090890206,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
38,0.011399545798285107,0.007232551631941848,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
39,0.010348185519107066,0.008084612048754469,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
40,0.007198418066727374,0.010751589615071507,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
41,0.006185151292723144,0.009990801576174926,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
42,0.012494836063212902,0.01180134522344734,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
43,0.012163204384458419,0.008827636719304777,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
44,0.010534478955500543,0.007741279178590613,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
45,0.010853477318863124,0.009593382209280776,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
46,0.0090453207515888,0.007134104714455766,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
47,0.011437932384463534,0.008852893304497303,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
48,0.009389779987159652,0.010662917487967499,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
49,0.011825743262515127,0.011442367866340262,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
50,0.012458614057235227,0.0094527459022881,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
51,0.011552673204672372,0.007480805685039058,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
52,0.007713901065052848,0.009865398443260974,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
53,0.010871086885323077,0.009744352904115038,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
54,0.006781283858411571,0.008311959536766292,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
55,0.009622297495134997,0.01363263634721676,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
56,0.012025904246424086,0.012433342676882531,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
57,0.007943946831821164,0.008211105413215503,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
58,0.01334528103203917,0.010580108208281864,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
59,0.010897267281561715,0.011575179020317159,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
60,0.01233453257644803,0.011383983114206535,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
61,0.007903434986998706,0.010951755121709508,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
62,0.010833370396237933,0.012937448394751588,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
63,0.011276627995363697,0.00955019835580674,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
64,0.008591049801285562,0.010934760395949759,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
65,0.009046228799425324,0.012539200575937827,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
66,0.009473500162571742,0.010378594345639142,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
67,0.010675987604705702,0.011288156396693982,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
68,0.009089152203563586,0.010851636665169964,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
69,0.006082214820288344,0.005242011866720108,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
70,0.01074206039639865,0.008481557307527197,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
71,0.009629946769536931,0.009119395306211243,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
72,0.012443328894233116,0.005460723383452061,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
73,0.01015757444781761,0.007788580966824591,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
74,0.008928832057218736,0.009124418651394779,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
75,0.011660387725893492,0.01024172232858821,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
76,0.010682985510320802,0.011038121918873853,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
77,0.01032681318775689,0.00931267438455147,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
78,0.00924843880179329,0.008159408384128788,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
79,0.007627396452009114,0.009565701132123247,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
80,0.012176864841271371,0.006485930311544144,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
81,0.011972102744643926,0.008307200864818726,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
82,0.010857283764337429,0.010134744844773785,0.0,0.4,68,0.9737306682373189,0.9711378857183437,150
83,0.008128566063954394,0.010548042900352774,0.009440554077284207,0.4,68,0.9737306682373189,0.9711378857183437,150
84,0.008369867950064636,0.009666727734397808,0.012847206715906825,0.4,68,0.9737306682373189,0.9711378857183437,150
85,0.01079673853141596,0.013394960352080536,0.010068419265952281,0.4,68,0.9737306682373189,0.9711378857183437,150
86,0.010177133768190644,0.010584324747781633,0.008355138646614623,0.4,68,0.9737306682373189,0.9711378857183437,150
87,0.010485175698634861,0.007159182275095358,0.010807511995626984,0.4,68,0.9737306682373189,0.9711378857183437,150
88,0.010140400549738297,0.00770487674176008,0.009469200579118101,0.4,68,0.9737306682373189,0.9711378857183437,150
89,0.013176744562565288,0.00754284998222828,0.006650009193029318,0.4,68,0.9737306682373189,0.9711378857183437,150
90,0.008556695614229715,0.009325725592991939,0.04521946679930575,0.4,68,0.9737306682373189,0.9711378857183437,150
91,0.009586485711600696,0.01244693853388376,0.011410750248430124,0.4,68,0.9737306682373189,0.9711378857183437,150
92,0.011710629598350855,0.008890263283084081,0.01201020565112408,0.4,68,0.9737306682373189,0.9711378857183437,150
93,0.008997945451117284,0.01031717988681675,0.010575143870616336,0.4,68,0.9737306682373189,0.9711378857183437,150
94,0.007818983581525468,0.00899267210839374,0.009393407392323062,0.4,68,0.9737306682373189,0.9711378857183437,150
95,0.009708674381418193,0.011297284272605372,0.008692903655341743,0.4,68,0.9737306682373189,0.9711378857183437,150
96,0.008402004017979468,0.008381128126999976,0.01775548825586799,0.4,68,0.9737306682373189,0.9711378857183437,150
97,0.012136169463237393,0.008347403580042665,0.009646836960624237,0.4,68,0.9737306682373189,0.9711378857183437,150
98,0.01255748724554198,0.011442862594270855,0.009750414384855261,0.4,68,0.9737306682373189,0.9711378857183437,150
99,0.009767824553818668,0.00757162890791683,0.010183744861042227,0.4,68,0.9737306682373189,0.9711378857183437,150
100,0.0089470211724841,0.008962126155445336,0.01159641294140124,0.4,68,0.9737306682373189,0.9711378857183437,150
101,0.006748868730824782,0.009928871377399433,0.014709856309072584,0.4,68,0.9737306682373189,0.9711378857183437,150
102,0.004802674704932005,0.012613860230545244,0.00787061957060466,0.4,68,0.9737306682373189,0.9711378857183437,150
103,0.008439601995562674,0.007419060535920741,0.010321416167133899,0.4,68,0.9737306682373189,0.9711378857183437,150
104,0.006510130711681178,0.011858052923500817,0.010377613357205549,0.4,68,0.9737306682373189,0.9711378857183437,150
105,0.009405129335010962,0.008833630781426299,0.017805307872935758,0.4,68,0.9737306682373189,0.9711378857183437,150
106,0.013954669280913701,0.010457339846523844,0.03285766440741316,0.4,68,0.9737306682373189,0.9711378857183437,150
107,0.009980160768625878,0.008275447265090743,0.009478144139578882,0.4,68,0.9737306682373189,0.9711378857183437,150
108,0.00722688028320149,0.007518928963153283,0.009001079157909373,0.4,68,0.9737306682373189,0.9711378857183437,150
109,0.011224058210274761,0.009862772915096034,0.006927455719683446,0.4,68,0.9737306682373189,0.9711378857183437,150
110,0.01022785919719432,0.014772122217033518,0.006988591981898235,0.4,68,0.9737306682373189,0.9711378857183437,150
111,0.010883432564547137,0.010590112683435928,0.013458905384786096,0.4,68,0.9737306682373189,0.9711378857183437,150
112,0.012082398863980224,0.009502046954566528,0.10971898868581896,0.4,68,0.9737306682373189,0.9711378857183437,150
113,0.00912277559630388,0.011545059826896137,0.007537051821654857,0.4,68,0.9737306682373189,0.9711378857183437,150
114,0.009455099027328235,0.0105870510572501,0.018980953764294248,0.4,68,0.9737306682373189,0.9711378857183437,150
115,0.009374971653867095,0.007486197374634574,0.012845813623298391,0.4,68,0.9737306682373189,0.9711378857183437,150
116,0.010742662209609777,0.00833489161856904,0.018557234337500277,0.4,68,0.9737306682373189,0.9711378857183437,150
117,0.008320157958951625,0.008800552757570775,0.011914329512500597,0.4,68,0.9737306682373189,0.9711378857183437,150
118,0.011689594975554662,0.009313092182184481,0.009584680442275841,0.4,68,0.9737306682373189,0.9711378857183437,150
119,0.010143919707120896,0.010507983917549932,0.008489886800659588,0.4,68,0.9737306682373189,0.9711378857183437,150
120,0.011486236788573724,0.010798586283056183,0.008650940087551538,0.4,68,0.9737306682373189,0.9711378857183437,150
121,0.007368693516110227,0.012713012894670566,0.018371373114469503,0.4,68,0.9737306682373189,0.9711378857183437,150
122,0.011300688800735995,0.011336475481610288,0.007457724467349897,0.4,68,0.9737306682373189,0.9711378857183437,150
123,0.007844085054057865,0.012031411710500569,0.01126359372101187,0.4,68,0.9737306682373189,0.9711378857183437,150
124,0.011120697746237935,0.008657015045886604,0.009787831481097352,0.4,68,0.9737306682373189,0.9711378857183437,150
125,0.013561881763924102,0.0075427369363858,0.010968566868409337,0.4,68,0.9737306682373189,0.9711378857183437,150
126,0.009879355565459373,0.007092622411416473,0.013399048312466508,0.4,68,0.9737306682373189,0.9711378857183437,150
127,0.008001816188988266,0.008627593954672717,0.010140122021955826,0.4,68,0.9737306682373189,0.9711378857183437,150
128,0.013071950891812961,0.009020399324537305,0.009887956356215158,0.4,68,0.9737306682373189,0.9711378857183437,150
129,0.009635514311291232,0.007385527135415911,0.008166315371306536,0.4,68,0.9737306682373189,0.9711378857183437,150
130,0.007832789706585028,0.009874635849170262,0.008288150645130516,0.4,68,0.9737306682373189,0.9711378857183437,150
131,0.00982757958664125,0.011666151623104677,0.010208047943821307,0.4,68,0.9737306682373189,0.9711378857183437,150
132,0.014803336378523513,0.008311278576259365,0.009001831892472117,0.4,68,0.9737306682373189,0.9711378857183437,150
133,0.010684121064852168,0.011537193520273978,0.012354411215901494,0.4,68,0.9737306682373189,0.9711378857183437,150
134,0.017402454509512225,0.012965376592117326,0.011996788908800451,0.4,68,0.9737306682373189,0.9711378857183437,150
135,0.010207931936464833,0.009504556508667394,0.012656195008811022,0.4,68,0.9737306682373189,0.9711378857183437,150
136,0.008989393897417576,0.011399981030892799,0.05919674915943382,0.4,68,0.9737306682373189,0.9711378857183437,150
137,0.01137728247472306,0.009674608838246987,0.007028695466463111,0.4,68,0.9737306682373189,0.9711378857183437,150
138,0.011991746207603545,0.010171627328192151,0.015714402322372034,0.4,68,0.9737306682373189,0.9711378857183437,150
139,0.007357022576133367,0.007640508464965446,0.13842483723270335,0.4,68,0.9737306682373189,0.9711378857183437,150
140,0.00890848778967841,0.008673142559286856,0.013265290430498435,0.4,68,0.9737306682373189,0.9711378857183437,150
141,0.01473275003984436,0.009489286037291624,0.011342748790007162,0.4,68,0.9737306682373189,0.9711378857183437,150
142,0.008245933654671979,0.007304472178413787,0.010178781987265526,0.4,68,0.9737306682373189,0.9711378857183437,150
143,0.01169571473574214,0.010182416668843128,0.006575682669567405,0.4,68,0.9737306682373189,0.9711378857183437,150
